"","word","polarity"
"8453","비위를 맞추려고",-1
"8454","비위를 맞추느라고",-1
"8455","비위가 상하다",-1
"8456","비위가 뒤집혀",-1
"8457","비위 상하게",-2
"8458","비웃음을",-1
"8459","비웃음과",-1
"8460","비웃으며",-1
"8461","비웃다",-1
"8462","비웃는 태도로",-1
"8463","비웃는 뜻으로",-1
"8464","비웃는",-1
"8465","비웃거나 언짢거나",-2
"8466","비웃거나 빈정거릴",-2
"8467","비웃거나 비꼬다",-1
"8468","비웃거나 비꼬는",-1
"8469","비웃거나 깔보면서",-1
"8470","비웃거나",-1
"8471","비열한",-2
"8472","비열하다",-2
"8473","비아냥하다",-2
"8474","비아냥조",-2
"8475","비아냥스레",-2
"8476","비아냥스럽다",-2
"8477","비아냥대다",-2
"8478","비아냥거리다",-2
"8479","비싼 값으로",-2
"8480","비싼",-2
"8481","비싸다",-2
"8482","비속하게 이르는",-2
"8483","비속하게 사물이",-2
"8484","비속하게",-2
"8485","비방하다",-1
"8486","비방하거나",-1
"8487","비방과",-2
"8488","비방",-1
"8489","비매",-1
"8490","비만이다",-1
"8491","비만 환자",-2
"8492","비만",-2
"8493","비리를 저지르는",-2
"8494","비리를",-2
"8495","비련",-2
"8496","비뚤어지다",-1
"8497","비뚤어지거나",-1
"8498","비뚤어져 있는",-1
"8499","비뚤어져",-1
"8500","비뚤거리다",-1
"8501","비딱하다",-2
"8502","비난하여",-2
"8503","비난하다",-2
"8504","비난하는 사람",-2
"8505","비난하는 뜻으로",-2
"8506","비난하는",-2
"8507","비난조로 이르던",-2
"8508","비난조로 이르는",-2
"8509","비난조로",-2
"8510","비난을 받다",-2
"8511","비난을",-2
"8512","비난 따위를",-2
"8513","비난",-2
"8514","비꼬다",-2
"8515","비꼬는 모양",-2
"8516","비꼬는 말",-2
"8517","비꼬는",-2
"8518","비극",-2
"8519","비굴할 정도로",-2
"8520","비굴할",-2
"8521","비굴하다",-2
"8522","비굴하게 행동하다",-2
"8523","비굴하게 행동하는",-2
"8524","비굴하게 자꾸",-2
"8525","비굴하게",-2
"8526","비관적인",-2
"8527","비관적",-2
"8528","붙임성이 없이",-1
"8529","붙임성 있게",1
"8530","붙임성",1
"8531","붙어 싸우는",-2
"8532","붓는 병",-1
"8533","붓고 아프며",-2
"8534","붓고",-1
"8535","붓거나 부풀었던 것이 줄어들어 본래의 모습대로 되다",0
"8536","붉으락푸르락해지며",-1
"8537","붉으락푸르락하여지며",-1
"8538","불효",-2
"8539","불황",-2
"8540","불화",-2
"8541","불협화음",-2
"8542","불행한 일을",-2
"8543","불행한",-2
"8544","불행하다",-2
"8545","불행하게 죽다",-2
"8546","불행하게",-2
"8547","불행하거나 재수가",-2
"8548","불행하거나",-2
"8549","불행을",-2
"8550","불행",-1
"8551","불합리",-2
"8552","불합격한 불량품",-2
"8553","불합격한",-2
"8554","불평하다",-2
"8555","불평하는 모양",-2
"8556","불평하는",-2
"8557","불평판",-2
"8558","불평조의 군소리를",-2
"8559","불평조의",-2
"8560","불평이나",-2
"8561","불평을 하며",-2
"8562","불평을 하다",-2
"8563","불평을 하는",-2
"8564","불평을 품은",-2
"8565","불평을 품고",-2
"8566","불평을 부리며",-2
"8567","불평을 부리다",-2
"8568","불평을 부리는",-2
"8569","불평을 늘어놓은",-2
"8570","불평을 늘어놓다",-2
"8571","불평을 늘어놓는",-2
"8572","불평을 가지고",-2
"8573","불평을",-2
"8574","불평스럽게 투덜거리다",-2
"8575","불평스럽게 투덜거리는",-2
"8576","불평스럽게 토달거리는",-2
"8577","불평스럽게 말하다",-2
"8578","불평스럽게",-2
"8579","불평스러워",-2
"8580","불평등한",-1
"8581","불평등하다",-2
"8582","불평등",-2
"8583","불평 따위를",-2
"8584","불평",-2
"8585","불편함",-2
"8586","불편할 정도로",-2
"8587","불편할",-2
"8588","불편한 모양",-2
"8589","불편한",-2
"8590","불편하여",-2
"8591","불편하며",-2
"8592","불편하다",-2
"8593","불편하고 우울하다",-2
"8594","불편하고",-2
"8595","불편하게",-2
"8596","불편하거나",-2
"8597","불편스레",-2
"8598","불편스럽다",-2
"8599","불편부당하다",1
"8600","불편부당",1
"8601","불편리하다",-2
"8602","불편리",-2
"8603","불편",-2
"8604","불쾌히",-2
"8605","불쾌한 정서적",-2
"8606","불쾌한 말로",-2
"8607","불쾌한 느낌이",-2
"8608","불쾌한",-2
"8609","불쾌하다고 생각되는",-2
"8610","불쾌하다고",-2
"8611","불쾌하다",-2
"8612","불쾌하게 여기다",-2
"8613","불쾌하게",-2
"8614","불쾌스레",-2
"8615","불쾌스럽다",-2
"8616","불쾌감이 있으며",-2
"8617","불쾌감이",-2
"8618","불쾌감",-2
"8619","불치병",-2
"8620","불충분한 대로",-1
"8621","불충분한",-2
"8622","불충분하다",-2
"8623","불충분하거나",-2
"8624","불충분",-2
"8625","불유쾌하다",-1
"8626","불운",-1
"8627","불에 닿은",-2
"8628","불안히",-2
"8629","불안해하는 증상",-2
"8630","불안해하는",-2
"8631","불안해하고",-1
"8632","불안할 때에",-1
"8633","불안할",-1
"8634","불안한 증상",-2
"8635","불안한 상태에",-2
"8636","불안한 모양",-2
"8637","불안한 마음으로",-2
"8638","불안한",-2
"8639","불안하여 어찌할",-2
"8640","불안하여",-2
"8641","불안하다",-2
"8642","불안하게 여기는",-1
"8643","불안하게 되다",-2
"8644","불안하게 걷다",-2
"8645","불안하게 걷는",-2
"8646","불안하게",-2
"8647","불안증",-2
"8648","불안정한",-2
"8649","불안정하게",-2
"8650","불안전성",-2
"8651","불안스럽다",-2
"8652","불안감",-2
"8653","불안 초조",-2
"8654","불안",-2
"8655","불쌍히 여긴다는",-2
"8656","불쌍히 여기는",-2
"8657","불쌍히 여기고",-2
"8658","불쌍히",-2
"8659","불쌍함",-2
"8660","불쌍한 일을",-2
"8661","불쌍한 데가",-2
"8662","불쌍한",-2
"8663","불쌍하여 슬픈",-2
"8664","불쌍하여 마음이",-2
"8665","불쌍하여",-2
"8666","불쌍하다",-2
"8667","불쌍하고 가련한",-2
"8668","불쌍하고 가련하게",-2
"8669","불쌍하고",-2
"8670","불쌍하게",-2
"8671","불신하다",-1
"8672","불신의",-2
"8673","불신 따위를",-2
"8674","불신",-2
"8675","불순물이 섞이어",-1
"8676","불순물이",-1
"8677","불성실",-1
"8678","불법체류",-2
"8679","불법적으로 가져감으로써",-2
"8680","불법적으로",-2
"8681","불법이다",-2
"8682","불법으로 쳐들어가거나",-2
"8683","불법으로",-2
"8684","불법 행위",-2
"8685","불법 체류",-2
"8686","불법",-2
"8687","불명예스러운",-1
"8688","불명예",-2
"8689","불면증",-2
"8690","불면병",-1
"8691","불만하다",-2
"8692","불만투성이",-2
"8693","불만족하다",-2
"8694","불만족스레",-2
"8695","불만족스럽다",-2
"8696","불만족스러운",-2
"8697","불만족",-2
"8698","불만이 있어",-2
"8699","불만이 없어",1
"8700","불만이",-2
"8701","불만을",-2
"8702","불만으로",-2
"8703","불만스레",-2
"8704","불만스럽다",-2
"8705","불만스럽게 말하다",-2
"8706","불만스럽게 말하는",-2
"8707","불만스럽게",-2
"8708","불만스럽거나",-2
"8709","불만스러운 느낌이",-2
"8710","불만스러운",-2
"8711","불만감",-2
"8712","불만 따위를",-2
"8713","불만",-2
"8714","불리한 사실을",-1
"8715","불리한",-2
"8716","불리하다",-1
"8717","불량화소",-2
"8718","불량한 짓을",-2
"8719","불량한 무리들이",-2
"8720","불량한",-2
"8721","불량하다",-2
"8722","불량패",-1
"8723","불량자가 되게",-2
"8724","불량자가",-2
"8725","불량배가",-2
"8726","불량 행위를",-2
"8727","불량",-2
"8728","불끈 화가",-2
"8729","불끈 성을",-2
"8730","불길한 꿈",-2
"8731","불길한",-2
"8732","불길하다",-2
"8733","불길하거나",-2
"8734","불균형",-2
"8735","불경기",-2
"8736","불결한 음식을",-2
"8737","불결한 음식",-2
"8738","불결한 성관계로",-2
"8739","불결한",-2
"8740","불결하다",-2
"8741","불건전한",-2
"8742","불건전",-2
"8743","분함 또는",-2
"8744","분함",-2
"8745","분한 일을",-2
"8746","분한 상태이다",-2
"8747","분한 마음이",-2
"8748","분한 마음을",-1
"8749","분한 마음",-2
"8750","분한",-2
"8751","분하여 마음이",-2
"8752","분하여",-2
"8753","분하다",-2
"8754","분하고 화가",-2
"8755","분하고 원통한 마음을 풀어 버리다",1
"8756","분하고 원통한",-2
"8757","분하고 억울함",-2
"8758","분하고 억울하다",-2
"8759","분하고 답답하다",-2
"8760","분하고 노여운",-2
"8761","분하고",-2
"8762","분하게 여김",-2
"8763","분하게 여겨",-2
"8764","분하게",-2
"8765","분하거나",-2
"8766","분풀이하다",1
"8767","분풀이",-2
"8768","분통터지다",-2
"8769","분통스럽다",-2
"8770","분통",-2
"8771","분탕질",-2
"8772","분탕",-2
"8773","분탄하다",-2
"8774","분이나",-2
"8775","분위기에 어울리게",2
"8776","분위기를 좋게",2
"8777","분위기가 좋은",1
"8778","분위기가 점잖고 엄숙하게",1
"8779","분위기가 점잖고",1
"8780","분열병 따위의",-1
"8781","분열병",-1
"8782","분에하다",-2
"8783","분에",-2
"8784","분수에 맞지 않게",-2
"8785","분수에 맞지 아니함",-1
"8786","분수에 맞지 아니하게",-2
"8787","분수에 넘치는 짓을",-2
"8788","분수에 넘치게",-2
"8789","분수없이 허황한",-2
"8790","분수없이",-2
"8791","분수를 모르고",-2
"8792","분수 없이",-2
"8793","분별할 여유가 없이",-1
"8794","분별할 여유가 없다",-1
"8795","분별없이 행동하다",-1
"8796","분별없이 행동하는",-1
"8797","분별없이",-1
"8798","분발하여 일어날",0
"8799","분발하여",0
"8800","분발하도록 격려하다",1
"8801","분명히 하지 못하고",-1
"8802","분명한 모양",1
"8803","분명한 답을",1
"8804","분명한",1
"8805","분명하지 않은",-1
"8806","분명하지 않고",-1
"8807","분명하지 아니함",-1
"8808","분명하지 아니한",-1
"8809","분명하지 아니하다",-1
"8810","분명하지 아니하고",-1
"8811","분명하지 아니하게",-1
"8812","분명하지 못하여",-1
"8813","분명하지 못하다",-1
"8814","분명하지 못하고",-1
"8815","분명하지 못하게",-1
"8816","분명하다",1
"8817","분명하고 또렷이",1
"8818","분명하고",1
"8819","분명하게 하지 아니하고",-1
"8820","분명하게 하지 못하고",-1
"8821","분명하게 짓다",1
"8822","분명하게",1
"8823","분명이 하지 못하고",-1
"8824","분란하다",-1
"8825","분란통",-1
"8826","분란",-1
"8827","분노함",-2
"8828","분노하다",-2
"8829","분노나 불만",-2
"8830","분노나",-2
"8831","분노 따위의",-2
"8832","분노",-2
"8833","분나하다",-2
"8834","분나",-2
"8835","분격하다",-2
"8836","분격",-2
"8837","분개할 때",-2
"8838","분개할",-2
"8839","분개하여 몹시",-2
"8840","분개하여",-2
"8841","분개하다",-2
"8842","분간하기 어렵다",-2
"8843","분간하기 어려운",-2
"8844","분간이 안 되는",-2
"8845","북받쳐 일어나다",1
"8846","부패한",-1
"8847","부패하다",-1
"8848","부추기는 짓을",-1
"8849","부추기는",-1
"8850","부추겨서",-1
"8851","부처의 지혜가",1
"8852","부처의 지혜",1
"8853","부질없이",-2
"8854","부질없다",-2
"8855","부진하다",-2
"8856","부진증",-1
"8857","부진",-2
"8858","부지런히",2
"8859","부지런하다",2
"8860","부지런하고",2
"8861","부지런스레",2
"8862","부지런스럽다",2
"8863","부지런",2
"8864","부주의한",-1
"8865","부주의로",-1
"8866","부족함이 없다",1
"8867","부족함이 생김",-1
"8868","부족함이",-1
"8869","부족한 증상",-1
"8870","부족한",-2
"8871","부족하여",-1
"8872","부족하며",-1
"8873","부족하다",-1
"8874","부족하거나",-1
"8875","부족이나",-1
"8876","부족",-1
"8877","부조화",-2
"8878","부조리",-2
"8879","부정확한",-1
"8880","부정확하다",-1
"8881","부정행위",-1
"8882","부정하여 대답할",-2
"8883","부정하여",-2
"8884","부정하며 핀잔을",-2
"8885","부정하며",-2
"8886","부정하다",-2
"8887","부정하는 모양을",-2
"8888","부정하는 뜻을",-2
"8889","부정하는",-2
"8890","부정하거나 금지하려",-2
"8891","부정하거나",-2
"8892","부정직",-2
"8893","부정적인 표현과",-2
"8894","부정적인 일을",-2
"8895","부정적인 말과",-2
"8896","부정적인 뜻을",-2
"8897","부정적인 내용이",-2
"8898","부정적인",-2
"8899","부정적 감정",-2
"8900","부정적",-2
"8901","부정이나 비리를",-2
"8902","부정이나 금지하는",-2
"8903","부정이나",-2
"8904","부정을 나타내는",-2
"8905","부정을",-2
"8906","부정어와 함께",-2
"8907","부정어와",-2
"8908","부정",-1
"8909","부적절한",-1
"8910","부적절하다",-2
"8911","부적당한",-1
"8912","부적격",-2
"8913","부작용이 나타나기도",-2
"8914","부작용이",-2
"8915","부작용",-2
"8916","부자연스럽다",-2
"8917","부자연스럽게 행동하는",-1
"8918","부자연스럽게 겨우",-1
"8919","부자연스럽게",-1
"8920","부자연스러움",-2
"8921","부자연스러운",-1
"8922","부자",1
"8923","부인하다",-2
"8924","부위가 아프면서",-2
"8925","부어서 아프고",-1
"8926","부심",-1
"8927","부실하게",-1
"8928","부스스한 모양",-1
"8929","부스스한",-1
"8930","부스럼이나",-1
"8931","부스럼",-1
"8932","부서지다",-2
"8933","부서지거나 찌그러져",-1
"8934","부서지거나",-1
"8935","부상",-2
"8936","부산한 데가",-1
"8937","부산한",-1
"8938","부산하게 소동을",-1
"8939","부산하게 떠들다",-1
"8940","부산하게 굴어",-1
"8941","부산하게 굴다",-1
"8942","부산하게 구는",-1
"8943","부산하게",-1
"8944","부산을 피우다",-1
"8945","부산을 떨며",-1
"8946","부산을",-1
"8947","부분이 다치거나",-1
"8948","부리거나 억지로",-1
"8949","부르르하다",0
"8950","부르르",0
"8951","부럽다",-1
"8952","부러지다",-2
"8953","부러워함",1
"8954","부러운",1
"8955","부러뜨리다",-1
"8956","부딪치거나",-1
"8957","부득부득 우기거나",-1
"8958","부득기소하다",-1
"8959","부득기소",-1
"8960","부드럽지 아니하여",-1
"8961","부드럽지 못한 말로",-1
"8962","부드럽지 못한",-1
"8963","부드럽지 못하여",-1
"8964","부드럽지 못하다",-1
"8965","부드럽지 못하고",-1
"8966","부드럽지 못하게",-1
"8967","부드럽다",1
"8968","부드럽고 조용하며",2
"8969","부드럽고 온화하게",2
"8970","부드럽고 영리한",2
"8971","부드럽고 연하게",1
"8972","부드럽고 아삭아삭한",1
"8973","부드럽고 순한",1
"8974","부드럽고 순하다",1
"8975","부드럽고 순하게",1
"8976","부드럽고 서정적인",1
"8977","부드럽고 번드럽다",1
"8978","부드럽고 번드럽게",1
"8979","부드럽고 반드럽다",1
"8980","부드럽고 반드럽게",1
"8981","부드럽고 매끄러워서",1
"8982","부드럽고 따뜻한",2
"8983","부드럽고 따뜻하여",2
"8984","부드럽고 따뜻하며",2
"8985","부드럽고 따뜻하다",2
"8986","부드럽고 따뜻하게",2
"8987","부드럽고 너그럽다",2
"8988","부드럽고 너그러운",2
"8989","부드럽고",1
"8990","부드럽게 흔들리는",1
"8991","부드럽게 퍼지다",1
"8992","부드럽게 웃다",2
"8993","부드럽게 웃는",2
"8994","부드럽게 녹여",1
"8995","부드럽게",1
"8996","부드러워지게 하다",1
"8997","부드러워지게",1
"8998","부드러운 태도에서",1
"8999","부드러운 모양",1
"9000","부드러운 맛",1
"9001","부드러운 마음과",1
"9002","부드러운 느낌이",1
"9003","부드러운",1
"9004","부드러우면서 아삭하다",1
"9005","부드러우면서",1
"9006","부드러우며",1
"9007","부도덕한",-1
"9008","부도덕",-2
"9009","부당한",-1
"9010","부당하다",-1
"9011","부당하게 가로채어",-2
"9012","부당하게",-2
"9013","부당하거나",-2
"9014","부담이 없이",2
"9015","부담스럽다",-2
"9016","부담스러운",-2
"9017","부담",-2
"9018","부끄럽다",-1
"9019","부끄럽게 여기다",-1
"9020","부끄럽게",-1
"9021","부끄러이",-1
"9022","부끄러워함",-1
"9023","부끄러워하다",-1
"9024","부끄러워하는 마음",-1
"9025","부끄러워하는",-1
"9026","부끄러워지다",-1
"9027","부끄러워서",-1
"9028","부끄러움을 느끼게",-1
"9029","부끄러움을",-1
"9030","부끄러움",-1
"9031","부끄러운 짓을",-1
"9032","부끄러운 줄 모르고",-1
"9033","부끄러운 줄",-1
"9034","부끄러운 부분",-1
"9035","부끄러운 느낌이",-1
"9036","부끄러운",-1
"9037","부글거리다",-1
"9038","부글거리는 모양",-1
"9039","부글거리는",-1
"9040","부귀한 몸이",2
"9041","부귀한",2
"9042","봉변을 당하거나",-2
"9043","봉변",-2
"9044","봄철의 빛",1
"9045","봄의 경치",1
"9046","봄날의 경치에",1
"9047","봄날의",1
"9048","볼품이 없거나",-2
"9049","볼품없이 흐트러지고",-2
"9050","볼품없이 떨다",-2
"9051","볼품없이 떠는",-2
"9052","볼품없이 된",-2
"9053","볼품없이",-2
"9054","볼썽사납게",-2
"9055","볼쌍사납게",-2
"9056","볼매",1
"9057","볼것이 없다",-2
"9058","볼 낯이 없거나",-1
"9059","본심을 감추고",-1
"9060","본받을 만한",1
"9061","본받아 따르다",2
"9062","볶아치다",-1
"9063","볶아치는 일",-1
"9064","볶아치는 모양",-1
"9065","볶아치는",-1
"9066","복통을 일으키는",-2
"9067","복통을",-2
"9068","복종함",-1
"9069","복종하면서 삶을",-1
"9070","복종하면서",-1
"9071","복종하다",-1
"9072","복잡하여",-1
"9073","복잡하다",-1
"9074","복잡하고 엄격하여",-1
"9075","복잡하고",-1
"9076","복잡하게 들끓다",-1
"9077","복잡하게 뒤섞여",-1
"9078","복잡하게",-1
"9079","복잡하거나 엄격하여",-2
"9080","복잡하거나",-1
"9081","복이나 재주",2
"9082","복이나",2
"9083","복이 됨",2
"9084","복이 되게",2
"9085","복을 쌓은",2
"9086","복을",2
"9087","복원 불가",-1
"9088","복스럽고 탐스럽다",2
"9089","복스럽고 탐스러운",2
"9090","복스럽고",2
"9091","복스러운 모양",2
"9092","복리를 가져오는",1
"9093","복리를",1
"9094","복리",2
"9095","복된 좋은",2
"9096","복된",2
"9097","보호하여",1
"9098","보통 이상이다",1
"9099","보통 이상의 수준이어서",1
"9100","보통 이상의",1
"9101","보탬이 되는",1
"9102","보탬이",1
"9103","보충하다",1
"9104","보챔",-1
"9105","보채다",-1
"9106","보채는 소리를",-1
"9107","보채는 소리",-1
"9108","보채는",-1
"9109","보채거나 짜증을",-1
"9110","보채거나",-1
"9111","보잘것없이 작다",-2
"9112","보잘것없이 되다",-2
"9113","보잘것없이 되고",-2
"9114","보잘것없이",-2
"9115","보잘것없음",-2
"9116","보잘것없다",-2
"9117","보잘것없는 솜씨와",-2
"9118","보잘것없는",-2
"9119","보잘것없고",-2
"9120","보잘것없거나 하찮은",-2
"9121","보잘것없거나",-2
"9122","보수적이다",-1
"9123","보수적",-1
"9124","보송보송하다",1
"9125","보송보송",1
"9126","보살피다",1
"9127","보살피거나 위하는",1
"9128","보살피거나 수고하는",1
"9129","보살피거나",1
"9130","보살의 지혜",1
"9131","보배",1
"9132","보로통히",-1
"9133","보람이나 소득이",1
"9134","보람이나",1
"9135","보람 있는",2
"9136","보람 없이",-1
"9137","보람",1
"9138","보란 듯이",1
"9139","보드랍지 못하고",-1
"9140","보드랍다",1
"9141","보드랍고 하늘하늘하다",1
"9142","보드랍고 탐스럽게",2
"9143","보드랍고 탄력",1
"9144","보드랍고 연한",1
"9145","보드랍고 연하다",1
"9146","보드랍고 연하게",1
"9147","보드랍고 야들야들한",1
"9148","보드랍고 순한",1
"9149","보드랍고 순하게",1
"9150","보드랍고 무른",1
"9151","보드랍고 무르다",1
"9152","보드랍고 만만하다",1
"9153","보드랍고 따뜻하여",2
"9154","보드랍고 따뜻하다",2
"9155","보드랍고",1
"9156","보드랍게 웃다",2
"9157","보드랍게 웃는",1
"9158","보드랍게 살그머니",1
"9159","보드랍게",1
"9160","보드라운 모양",1
"9161","보드라운 느낌이",1
"9162","보드라운",1
"9163","보답하는",1
"9164","보답이",1
"9165","보기좋다",1
"9166","보기에 흉하다",-2
"9167","보기에 천하고",-2
"9168","보기에 짜증이",-2
"9169","보기에 좋아지다",2
"9170","보기에 좋다",2
"9171","보기에 좋고",2
"9172","보기에 욕심이",-2
"9173","보기에 언짢을",-2
"9174","보기에 언짢거나",-2
"9175","보기에 어질고",1
"9176","보기에 어려운",-1
"9177","보기에 야멸치고",-2
"9178","보기에 싫은",-2
"9179","보기에 싫다",-2
"9180","보기에 신묘하게",1
"9181","보기에 사랑스럽거나",2
"9182","보기에 부끄러운",-2
"9183","보기에 미련하고",-2
"9184","보기에 무지하고",-2
"9185","보기에 무정한",-2
"9186","보기에 딱하여",-2
"9187","보기에 가엾고",-2
"9188","보기에 가량맞고",-2
"9189","보기도 괜찮고",1
"9190","보기 흉할",-2
"9191","보기 흉하게",-2
"9192","보기 좋을 정도로",2
"9193","보기 좋을",2
"9194","보기 좋게",2
"9195","보기 싫게",-2
"9196","보기 사납게",-2
"9197","보기 거북하다",-2
"9198","보고 즐기다",2
"9199","보고 싶어 하다",1
"9200","보고 싶어",1
"9201","보고 싶거나",0
"9202","병치레를 하는",-1
"9203","병치레를",-1
"9204","병증을",-2
"9205","병증으로",-2
"9206","병증",-2
"9207","병적인 증상",-2
"9208","병적인 강박",-2
"9209","병적인",-2
"9210","병적으로 싫어하고",-2
"9211","병적으로",-2
"9212","병적 증상",-2
"9213","병적 상태",-2
"9214","병이다",-2
"9215","병이나 과로",-2
"9216","병이나",-2
"9217","병이 잦음",-2
"9218","병이 생겨",-2
"9219","병이 남",-2
"9220","병이 나서",-2
"9221","병이 나다",-2
"9222","병이 나거나",-2
"9223","병이",-2
"9224","병의 빌미",-1
"9225","병의 기운이",-2
"9226","병을 치료하다",1
"9227","병을 일으키는",-1
"9228","병을 앓은",-1
"9229","병을 앓는",-2
"9230","병을 앓고",-2
"9231","병을 앓거나",-2
"9232","병을",-2
"9233","병으로 인하여",-2
"9234","병으로",-2
"9235","병에서 벗어나",2
"9236","병에서",-2
"9237","병신이나 다름없는",-2
"9238","병신이나",-2
"9239","병세가 지독하여",-2
"9240","병세가",-2
"9241","병맛",-1
"9242","병들어",-2
"9243","병들거나",-2
"9244","병든 몸으로",-2
"9245","병든",-2
"9246","병독이 옮아",-2
"9247","병독",-2
"9248","병 따위로",-2
"9249","병 따위가",-1
"9250","병",-2
"9251","볍신",-2
"9252","별안간 호들갑스럽게",-1
"9253","별스러워",-1
"9254","별스러울 정도로",-1
"9255","별스러울",-1
"9256","별로다",-1
"9257","변함없이",1
"9258","변태",-1
"9259","변사하다",-2
"9260","변비증",-1
"9261","변비",-1
"9262","변변하지 못한",-2
"9263","변변하지 못하여",-2
"9264","변변치 못한",-2
"9265","변변치 못하다",-1
"9266","변변치 못하거나",-2
"9267","변변찮은 고통이나",-2
"9268","변변찮은",-2
"9269","변덕스러워",-1
"9270","벼슬이 박탈되고",-2
"9271","벼슬을 박탈하고",-2
"9272","벼르다",-1
"9273","베풀어지다",1
"9274","베풀어져 주어지다",1
"9275","베풀어져",1
"9276","베풀어서",1
"9277","베풀어 줌",1
"9278","베풀어 주다",1
"9279","베풀어 주는",1
"9280","베풀어",1
"9281","베풀다",1
"9282","베풀거나",1
"9283","베푸는 정",2
"9284","베푸는 사랑과",2
"9285","베푸는 사랑",2
"9286","베푸는 마음이",2
"9287","베푸는",1
"9288","벙벙한 모양",-1
"9289","벙벙한",-1
"9290","벙긋벙긋 웃다",2
"9291","벙긋벙긋 웃는",2
"9292","벙긋벙긋",2
"9293","벙긋 웃다",2
"9294","벙긋 웃는",2
"9295","벙긋",2
"9296","벙글거리며",0
"9297","벗어남이 없이",1
"9298","벗어나지 못하다",-1
"9299","벗어나다",-1
"9300","벗어나 틀어지다",-2
"9301","벗어나",-1
"9302","벗",1
"9303","법을 위반한",-2
"9304","법을 무시하고",-1
"9305","법석이는 짓을",-1
"9306","법률에 위반되어",-2
"9307","범죄적인 행위",-2
"9308","범죄적인",-2
"9309","범죄자들의",-2
"9310","범죄자",-1
"9311","범죄에 의하여",-2
"9312","범죄에 가담시키거나",-2
"9313","범죄에",-2
"9314","범죄를 한",-2
"9315","범죄를 저지른",-2
"9316","범죄를 저지르도록",-2
"9317","범죄를",-2
"9318","범죄로 인해",-2
"9319","범죄로",-2
"9320","범죄 행위나",-2
"9321","범죄 사실을",-2
"9322","범죄",-2
"9323","범인",-2
"9324","벌을 주다",0
"9325","벌을 받다",-2
"9326","벌을 받거나",-1
"9327","벌을",0
"9328","벌벌 떨며",-1
"9329","벌벌 떨릴",-1
"9330","벌받을 일을",-2
"9331","벌받을",-2
"9332","벌로 내는",-2
"9333","벌로",-2
"9334","벌레가 나오는",-1
"9335","벌",-2
"9336","번하다",1
"9337","번창한 집안",2
"9338","번창한",2
"9339","번지르르하게 나다",0
"9340","번지르르하게",0
"9341","번듯하고 의젓한",1
"9342","번듯하고",1
"9343","번듯하게",1
"9344","번듯이",1
"9345","번드럽다",0
"9346","번드럽게",0
"9347","번거롭다",-2
"9348","번거롭게 굴어",-2
"9349","번거롭게",-2
"9350","번거로운 일을",-2
"9351","번거로운",-2
"9352","벅차다",0
"9353","버프",1
"9354","버티거나 반항하다",-2
"9355","버젓하지 못하다",-2
"9356","버젓하지",0
"9357","버젓하고 당당하다",2
"9358","버젓하고 당당하게",2
"9359","버성기어",-1
"9360","버린다는",-2
"9361","버리다",-2
"9362","버릇이 없다",-2
"9363","버릇이 없거나",-2
"9364","버릇없이 흔들거나",-2
"9365","버릇없이 행동하다",-2
"9366","버릇없이 행동하는",-2
"9367","버릇없이 까불다",-2
"9368","버릇없이 까부는",-2
"9369","버릇없이 굴다",-2
"9370","버릇없이 구는 태도로",-2
"9371","버릇없이 구는",-2
"9372","버릇없이 경솔하게",-2
"9373","버릇없이",-2
"9374","버릇없이",-2
"9375","버릇없는 짓을",-2
"9376","버릇없는",-2
"9377","버릇없고",-2
"9378","버릇없게 굴다",-2
"9379","버릇없게",-2
"9380","버릇",0
"9381","버려지다",-2
"9382","버려두어",-2
"9383","버럭대다",-1
"9384","버럭",-1
"9385","버그러진 모양",-2
"9386","버그러진 데가",-2
"9387","버그러진",-2
"9388","버그러져",-2
"9389","버겁다",-2
"9390","뱀과 같이",-1
"9391","배탈",-2
"9392","배척하다",-2
"9393","배척되다",-2
"9394","배은망덕",-2
"9395","배워지고 닦이다",1
"9396","배워지고",0
"9397","배우지 못한",-1
"9398","배우지 못하여",-1
"9399","배우다",1
"9400","배우는",0
"9401","배신하여",-2
"9402","배신하다",-2
"9403","배반함",-2
"9404","배반하다",-2
"9405","배를 곯다",-2
"9406","배가 아프며",-1
"9407","배가 아프다",-1
"9408","배가 아프고",-1
"9409","배가 떠남",-1
"9410","방향도 없이",-1
"9411","방해함",-2
"9412","방해하여",-2
"9413","방해하던 일",-2
"9414","방해하던",-2
"9415","방해하다",-2
"9416","방해하는 짓을",-2
"9417","방해하는 짓",-2
"9418","방해하는 조건",-2
"9419","방해하는 악업을",-2
"9420","방해하는",-2
"9421","방해하거나 막다",-2
"9422","방해하거나",-2
"9423","방해가 되다",-2
"9424","방해가 되는",-2
"9425","방해가 되거나",-2
"9426","방해가",-2
"9427","방탕한 짓을",-2
"9428","방탕한 사람을",-1
"9429","방탕한 기질",-2
"9430","방탕한",-2
"9431","방탕하다",-1
"9432","방탕하고",-2
"9433","방탕하게 놀아나는",-2
"9434","방탕하게 놀기를",-2
"9435","방탕하게",-2
"9436","방치되다",-1
"9437","방정을 떨다",-2
"9438","방정을 떠는",-2
"9439","방정맞은 사람을",-2
"9440","방정맞은",-2
"9441","방정맞고",-2
"9442","방정맞게 행동하다",-2
"9443","방정맞게 움직이며",-2
"9444","방정맞게 움직이거나",-2
"9445","방정맞게 오몰거리며",-2
"9446","방정맞게 씰룩거리는",-1
