"","word","polarity"
"8078","삭는",-1
"8079","사회의 발전이나",1
"8080","사회가 혼란스럽고",-2
"8081","사형에 처해지다",-2
"8082","사형에 처함",-2
"8083","사형에 처하다",-2
"8084","사형에",-2
"8085","사태가 복잡하여",-1
"8086","사치스럽다",-1
"8087","사치스러운",-2
"8088","사치",-1
"8089","사정을 살피다",0
"8090","사정없이 몰아쳐서",-1
"8091","사정없이 마구",-1
"8092","사이를 두다",-1
"8093","사이를 끊고",-1
"8094","사이가 틀어져서",-1
"8095","사이가 어그러지고",-1
"8096","사이가 소원한",-1
"8097","사이가 소원하다",-1
"8098","사이가 벌어지다",-1
"8099","사이가 벌어지는",-1
"8100","사이가 벌어지게",-1
"8101","사이가 뜬 상태로",-1
"8102","사이가 뜬",-1
"8103","사이가 끊어지고",-1
"8104","사이가 꽤 벌어지다",-1
"8105","사이가 꽤 벌어지는",-1
"8106","사이가 꽤 벌어져",-1
"8107","사양하는 모양",-1
"8108","사양하는",-1
"8109","사악한 모의",-2
"8110","사악한",-2
"8111","사악하다",-2
"8112","사심없는",1
"8113","사실인 것처럼",-1
"8114","사실을 날조하여",-1
"8115","사실을 긍정적으로",2
"8116","사세난연하다",-2
"8117","사세난연",-2
"8118","사사로움이 없음",1
"8119","사사로움이 없다",1
"8120","사사로운 분노",-2
"8121","사뿐하다",1
"8122","사뿐사뿐하다",1
"8123","사물에 밝은",1
"8124","사무치게 미워함",-2
"8125","사무치게 미워하다",-2
"8126","사무치게 미워하는",-2
"8127","사모함",2
"8128","사모하여 동경함",2
"8129","사모하여",2
"8130","사모하다",2
"8131","사모",2
"8132","사멸하는 것",-2
"8133","사멸하는",-2
"8134","사망하다",-2
"8135","사리에 어두워",-1
"8136","사리에 어두운 사람",-2
"8137","사리에 어두운",-2
"8138","사리에 어긋나게",-2
"8139","사리에 밝음",2
"8140","사리에 밝은",2
"8141","사리에 밝고",1
"8142","사리에 맞고",2
"8143","사리에 맞게",2
"8144","사리를 분별할 여유가 없이",-1
"8145","사리를 분별할 여유가 없다",-1
"8146","사리를 밝혀",1
"8147","사로잡다",1
"8148","사랑해",2
"8149","사랑함",2
"8150","사랑하여",2
"8151","사랑하다",2
"8152","사랑하는 태도를",1
"8153","사랑하는 사람",2
"8154","사랑하는 마음",2
"8155","사랑하는",2
"8156","사랑하고 칭찬하다",2
"8157","사랑하고 즐기는",2
"8158","사랑하고 좋아함",2
"8159","사랑하고 소중히",2
"8160","사랑하고",2
"8161","사랑하거나 끌리어서",2
"8162","사랑하거나",2
"8163","사랑이다",2
"8164","사랑이 담긴",2
"8165","사랑이",1
"8166","사랑의 마음",2
"8167","사랑의",2
"8168","사랑을 표현하는",1
"8169","사랑을 받아",2
"8170","사랑을 받는",2
"8171","사랑을 느낄",1
"8172","사랑을",1
"8173","사랑으로",2
"8174","사랑스레",2
"8175","사랑스럽다",2
"8176","사랑스럽게 이르는",2
"8177","사랑스럽게 부르는",2
"8178","사랑스럽게",2
"8179","사랑스럽거나 귀엽다",2
"8180","사랑스럽거나",2
"8181","사랑스러움",2
"8182","사랑스러운",2
"8183","사랑받다",2
"8184","사랑받고 칭찬받다",2
"8185","사랑받고",2
"8186","사랑둥이",2
"8187","사랑꾼",2
"8188","사랑과 은혜를",2
"8189","사랑과 은혜",2
"8190","사랑과",1
"8191","사랑겹다",2
"8192","사랑",2
"8193","사람이나 짐승을 죽이다",-2
"8194","사람이 죽어서",-2
"8195","사람이 좋아하여",2
"8196","사람이 섭섭하게",-1
"8197","사람이 병이나",-2
"8198","사람의 착함을",2
"8199","사람의 죽음을",-2
"8200","사람의 업적과",2
"8201","사람을 처벌하여",-2
"8202","사람을 위협하거나",-2
"8203","사람을 업신여기는",-2
"8204","사람을 아끼어",2
"8205","사람을 아끼고",2
"8206","사람을 속이며",-2
"8207","사람을 소중하게",2
"8208","사람을 못살게",-2
"8209","사람을 몸져눕게",-2
"8210","사람을 내쫓아",-2
"8211","사람을 낮잡아",-2
"8212","사람을 귀엽게",2
"8213","사람을 구원하다",2
"8214","사람을 감동시킬",2
"8215","사람에게 베풀거나",2
"8216","사람들이 어수선하게",-1
"8217","사람들이 시끄럽게",-1
"8218","사람들과 어울려",2
"8219","사람됨이 좋은",2
"8220","사람됨이 야무지다",2
"8221","사람답지 못함",-2
"8222","사람다운",1
"8223","사람과 대립하는",-1
"8224","사라져 없어짐",-1
"8225","사늘한 느낌이",-1
"8226","사늘한 기운이",-1
"8227","사늘한",-1
"8228","사납던",-1
"8229","사납다",-1
"8230","사납고 무서운",-2
"8231","사납고",-1
"8232","사납게 흘겨보는",-1
"8233","사납게 울다",-1
"8234","사납게 우는",-1
"8235","사납게 성을",-1
"8236","사납게 맞서서",-1
"8237","사납게 되다",-1
"8238","사납게",-1
"8239","사납거나 불길하다",-2
"8240","사납거나",-1
"8241","사나운 짓을",-1
"8242","사나운 짐승",-1
"8243","사나운 사람을",-1
"8244","사나운 사람",-1
"8245","사나운 모양",-1
"8246","사나운 기색이",-1
"8247","사나운",-1
"8248","사나우며",-1
"8249","사귀어",1
"8250","사귀다",1
"8251","사교적인",1
"8252","사교적이다",1
"8253","사교적",1
"8254","사고를 당하여",-2
"8255","사고나다",-2
"8256","사고나 병",-1
"8257","사고나",-1
"8258","사고가 없다",1
"8259","사고가",0
"8260","사건에 적극적으로",1
"8261","ㅅㅅ",1
"8262","ㅅㅂ",-1
"8263","ㅄ",-1
"8264","삐치다",-2
"8265","삐쳤다",-2
"8266","삐지다",-2
"8267","삐죽이",-2
"8268","삐죽삐죽 투박한",-2
"8269","삐죽삐죽",-2
"8270","삐죽대다",-2
"8271","삐졌다",-2
"8272","삐뚤어지다",-2
"8273","삐뚤어져서 가지런하지",-2
"8274","삐뚤어져서",-2
"8275","삐뚤대다",-2
"8276","삐뚤거리다",-2
"8277","삐딱하다",-2
"8278","삐딱대다",-2
"8279","삐딱거리다",-2
"8280","뿌듯함",2
"8281","뿌듯하다",2
"8282","뾰루퉁하다",-1
"8283","뽑히지 못하다",-1
"8284","뽐낼 만한",1
"8285","뽐낼",1
"8286","뽐내다",1
"8287","뽐내는 모양",1
"8288","뽐내는",1
"8289","뽀얀 모양",1
"8290","뽀얀",1
"8291","뽀록",1
"8292","뼈저리다",-1
"8293","뼈마디가 저리고",-2
"8294","뼈마디가 아프며",-2
"8295","뻔뻔한",-1
"8296","뻔뻔하다",-2
"8297","뻔뻔하게",-2
"8298","뻔뻔스럽고",-2
"8299","뻔뻔스럽게 놀기만",-2
"8300","뻔뻔스럽게",-2
"8301","뻔뻔스러운",-2
"8302","뻑적지근하다",-1
"8303","뻑뻑하지 아니하게",1
"8304","뻐근하게 아픈",-1
"8305","뻐근하게",-1
"8306","뺨이 붓고",-1
"8307","뺀질대다",-2
"8308","빼어난 능력",2
"8309","빼어난",2
"8310","빼어나다",2
"8311","빼어나게 좋음",2
"8312","빼어나게 아름다운",2
"8313","빼어나게",2
"8314","빼앗으려고 벼르다",-2
"8315","빼앗으려고",-2
"8316","빼앗아 차지함",-1
"8317","빼앗아 버리다",-2
"8318","빼앗아 내다",-2
"8319","빼앗아 가지다",-2
"8320","빼앗아",-2
"8321","빼앗다",-2
"8322","빼앗는 짓을",-2
"8323","빼앗는 짓",-1
"8324","빼앗는 일",-1
"8325","빼앗는 돈을",-2
"8326","빼앗는",-2
"8327","빼앗기고",-2
"8328","빼앗기거나",-2
"8329","빼앗기",-2
"8330","빼앗거나",-2
"8331","빼돌려 내다",-2
"8332","빼돌려",-2
"8333","빵셔틀",-1
"8334","빵꾸똥꾸",-1
"8335","빤빤하게 생긴",-2
"8336","빤빤하게",-2
"8337","빤빤스럽고 얄밉게",-2
"8338","빤빤스럽고",-2
"8339","빤빤스럽게 놀기만",-2
"8340","빤빤스럽게",-2
"8341","빡치다",-2
"8342","빡치네",-2
"8343","빡세다",-2
"8344","빡세네",-2
"8345","빡돌다",-2
"8346","빡도네",-2
"8347","빠트리다",-1
"8348","빠지직대다",-1
"8349","빠르다",1
"8350","빠르고 시원스러운",2
"8351","빠뜨려 흘리다",-1
"8352","빠듯하게",-1
"8353","빛을 잃어",-2
"8354","빛나며 곱고",2
"8355","빛나며",1
"8356","빛나는 재주",2
"8357","빛나고 환하게",1
"8358","빛나고 아름다운",2
"8359","빛나고",1
"8360","빛깔이 야단스럽게",-1
"8361","빛",1
"8362","빚지다",-2
"8363","빚을 짐",-2
"8364","빚을",-2
"8365","빚",-2
"8366","빙긋대다",1
"8367","빙긋거리다",1
"8368","빌어먹을",-2
"8369","빌빌하다",-2
"8370","빌빌하는 모양",-2
"8371","빌빌하는",-2
"8372","빌빌대다",-2
"8373","빈혈 증상",-1
"8374","빈혈",-1
"8375","빈틈없고 야무지다",1
"8376","빈틈없고",1
"8377","빈정거릴 때",-2
"8378","빈정거릴",-2
"8379","빈정거리며 자꾸",-2
"8380","빈정거리며 놀리다",-2
"8381","빈정거리며 놀리는",-2
"8382","빈정거리며",-2
"8383","빈정거리다",-2
"8384","빈정거리는 태도로",-2
"8385","빈정거리는 모양",-2
"8386","빈정거리는",-2
"8387","빈둥빈둥하다",-1
"8388","빈둥빈둥하는 모양",-1
"8389","빈둥빈둥하는",-1
"8390","빈둥빈둥 놀다",-1
"8391","빈둥빈둥",-1
"8392","빈둥거리다",-1
"8393","빈둥거리는 모양",-1
"8394","빈둥거리는",-1
"8395","빈대",-2
"8396","비효율적",-2
"8397","비효율",-2
"8398","비현실적",-2
"8399","비현실",-2
"8400","비합리적인",-1
"8401","비합리적",-2
"8402","비평",-1
"8403","비판함",-1
"8404","비판하다",-1
"8405","비판이나 추궁을",-1
"8406","비판이나",-1
"8407","비판되다",-1
"8408","비판",-1
"8409","비틀어지며",-1
"8410","비틀거리면서 걷는",-1
"8411","비틀거리며",-1
"8412","비틀거리다",-1
"8413","비틀거리는 모양",-1
"8414","비틀거리는",-1
"8415","비틀거리거나",-1
"8416","비통한",-1
"8417","비통하다",-2
"8418","비탄하다",-2
"8419","비탄",-2
"8420","비추하다",-1
"8421","비추천",-2
"8422","비참히",-2
"8423","비참한",-2
"8424","비참하다",-2
"8425","비참",-2
"8426","비중이 있다",1
"8427","비좁은 자리에",-1
"8428","비좁은",-1
"8429","비좁아",-1
"8430","비정한 기세나",-1
"8431","비정한",-1
"8432","비정상적으로 잇따라",-1
"8433","비정상적으로",-1
"8434","비정상",-1
"8435","비장의 수",1
"8436","비장의",1
"8437","비위에 맞지 아니하다",-1
"8438","비위에 거슬리다",-1
"8439","비위에 거슬리는",-1
"8440","비위에 거슬리게",-1
"8441","비위에 거슬리거나",-1
"8442","비위상하다",-2
"8443","비위를 상하게",-1
"8444","비위를 맞추려고",-1
"8445","비위를 맞추느라고",-1
"8446","비위가 상하다",-1
"8447","비위가 뒤집혀",-1
"8448","비위 상하게",-2
"8449","비웃음을",-1
"8450","비웃음과",-1
"8451","비웃으며",-1
"8452","비웃다",-1
"8453","비웃는 태도로",-1
"8454","비웃는 뜻으로",-1
"8455","비웃는",-1
"8456","비웃거나 언짢거나",-2
"8457","비웃거나 빈정거릴",-2
"8458","비웃거나 비꼬다",-1
"8459","비웃거나 비꼬는",-1
"8460","비웃거나 깔보면서",-1
"8461","비웃거나",-1
"8462","비열한",-2
"8463","비열하다",-2
"8464","비아냥하다",-2
"8465","비아냥조",-2
"8466","비아냥스레",-2
"8467","비아냥스럽다",-2
"8468","비아냥대다",-2
"8469","비아냥거리다",-2
"8470","비싼 값으로",-2
"8471","비싼",-2
"8472","비싸다",-2
"8473","비속하게 이르는",-2
"8474","비속하게 사물이",-2
"8475","비속하게",-2
"8476","비방하다",-1
"8477","비방하거나",-1
"8478","비방과",-2
"8479","비방",-1
"8480","비매",-1
"8481","비만이다",-1
"8482","비만 환자",-2
"8483","비만",-2
"8484","비리를 저지르는",-2
"8485","비리를",-2
"8486","비련",-2
"8487","비뚤어지다",-1
"8488","비뚤어지거나",-1
"8489","비뚤어져 있는",-1
"8490","비뚤어져",-1
"8491","비뚤거리다",-1
"8492","비딱하다",-2
"8493","비난하여",-2
"8494","비난하다",-2
"8495","비난하는 사람",-2
"8496","비난하는 뜻으로",-2
"8497","비난하는",-2
"8498","비난조로 이르던",-2
"8499","비난조로 이르는",-2
"8500","비난조로",-2
"8501","비난을 받다",-2
"8502","비난을",-2
"8503","비난 따위를",-2
"8504","비난",-2
"8505","비꼬다",-2
"8506","비꼬는 모양",-2
"8507","비꼬는 말",-2
"8508","비꼬는",-2
"8509","비극",-2
"8510","비굴할 정도로",-2
"8511","비굴할",-2
"8512","비굴하다",-2
"8513","비굴하게 행동하다",-2
"8514","비굴하게 행동하는",-2
"8515","비굴하게 자꾸",-2
"8516","비굴하게",-2
"8517","비관적인",-2
"8518","비관적",-2
"8519","붙임성이 없이",-1
"8520","붙임성 있게",1
"8521","붙임성",1
"8522","붙어 싸우는",-2
"8523","붓는 병",-1
"8524","붓고 아프며",-2
"8525","붓고",-1
"8526","붓거나 부풀었던 것이 줄어들어 본래의 모습대로 되다",0
"8527","붉으락푸르락해지며",-1
"8528","붉으락푸르락하여지며",-1
"8529","불효",-2
"8530","불황",-2
"8531","불화",-2
"8532","불협화음",-2
"8533","불행한 일을",-2
"8534","불행한",-2
"8535","불행하다",-2
"8536","불행하게 죽다",-2
"8537","불행하게",-2
"8538","불행하거나 재수가",-2
"8539","불행하거나",-2
"8540","불행을",-2
"8541","불행",-1
"8542","불합리",-2
"8543","불합격한 불량품",-2
"8544","불합격한",-2
"8545","불평하다",-2
"8546","불평하는 모양",-2
"8547","불평하는",-2
"8548","불평판",-2
"8549","불평조의 군소리를",-2
"8550","불평조의",-2
"8551","불평이나",-2
"8552","불평을 하며",-2
"8553","불평을 하다",-2
"8554","불평을 하는",-2
"8555","불평을 품은",-2
"8556","불평을 품고",-2
"8557","불평을 부리며",-2
"8558","불평을 부리다",-2
"8559","불평을 부리는",-2
"8560","불평을 늘어놓은",-2
"8561","불평을 늘어놓다",-2
"8562","불평을 늘어놓는",-2
"8563","불평을 가지고",-2
"8564","불평을",-2
"8565","불평스럽게 투덜거리다",-2
"8566","불평스럽게 투덜거리는",-2
"8567","불평스럽게 토달거리는",-2
"8568","불평스럽게 말하다",-2
"8569","불평스럽게",-2
"8570","불평스러워",-2
"8571","불평등한",-1
"8572","불평등하다",-2
"8573","불평등",-2
"8574","불평 따위를",-2
"8575","불평",-2
"8576","불편함",-2
"8577","불편할 정도로",-2
"8578","불편할",-2
"8579","불편한 모양",-2
"8580","불편한",-2
"8581","불편하여",-2
"8582","불편하며",-2
"8583","불편하다",-2
"8584","불편하고 우울하다",-2
"8585","불편하고",-2
"8586","불편하게",-2
"8587","불편하거나",-2
"8588","불편스레",-2
"8589","불편스럽다",-2
"8590","불편부당하다",1
"8591","불편부당",1
"8592","불편리하다",-2
"8593","불편리",-2
"8594","불편",-2
"8595","불쾌히",-2
"8596","불쾌한 정서적",-2
"8597","불쾌한 말로",-2
"8598","불쾌한 느낌이",-2
"8599","불쾌한",-2
"8600","불쾌하다고 생각되는",-2
"8601","불쾌하다고",-2
"8602","불쾌하다",-2
"8603","불쾌하게 여기다",-2
"8604","불쾌하게",-2
"8605","불쾌스레",-2
"8606","불쾌스럽다",-2
"8607","불쾌감이 있으며",-2
"8608","불쾌감이",-2
"8609","불쾌감",-2
"8610","불치병",-2
"8611","불충분한 대로",-1
"8612","불충분한",-2
"8613","불충분하다",-2
"8614","불충분하거나",-2
"8615","불충분",-2
"8616","불유쾌하다",-1
"8617","불운",-1
"8618","불에 닿은",-2
"8619","불안히",-2
"8620","불안해하는 증상",-2
"8621","불안해하는",-2
"8622","불안해하고",-1
"8623","불안할 때에",-1
"8624","불안할",-1
"8625","불안한 증상",-2
"8626","불안한 상태에",-2
"8627","불안한 모양",-2
"8628","불안한 마음으로",-2
"8629","불안한",-2
"8630","불안하여 어찌할",-2
"8631","불안하여",-2
"8632","불안하다",-2
"8633","불안하게 여기는",-1
"8634","불안하게 되다",-2
"8635","불안하게 걷다",-2
"8636","불안하게 걷는",-2
"8637","불안하게",-2
"8638","불안증",-2
"8639","불안정한",-2
"8640","불안정하게",-2
"8641","불안전성",-2
"8642","불안스럽다",-2
"8643","불안감",-2
"8644","불안 초조",-2
"8645","불안",-2
"8646","불쌍히 여긴다는",-2
"8647","불쌍히 여기는",-2
"8648","불쌍히 여기고",-2
"8649","불쌍히",-2
"8650","불쌍함",-2
"8651","불쌍한 일을",-2
"8652","불쌍한 데가",-2
"8653","불쌍한",-2
"8654","불쌍하여 슬픈",-2
"8655","불쌍하여 마음이",-2
"8656","불쌍하여",-2
"8657","불쌍하다",-2
"8658","불쌍하고 가련한",-2
"8659","불쌍하고 가련하게",-2
"8660","불쌍하고",-2
"8661","불쌍하게",-2
"8662","불신하다",-1
"8663","불신의",-2
"8664","불신 따위를",-2
"8665","불신",-2
"8666","불순물이 섞이어",-1
"8667","불순물이",-1
"8668","불성실",-1
"8669","불법체류",-2
"8670","불법적으로 가져감으로써",-2
"8671","불법적으로",-2
"8672","불법이다",-2
"8673","불법으로 쳐들어가거나",-2
"8674","불법으로",-2
"8675","불법 행위",-2
"8676","불법 체류",-2
"8677","불명예스러운",-1
"8678","불명예",-2
"8679","불면증",-2
"8680","불면병",-1
"8681","불만하다",-2
"8682","불만투성이",-2
"8683","불만족하다",-2
"8684","불만족스레",-2
"8685","불만족스럽다",-2
"8686","불만족스러운",-2
"8687","불만족",-2
"8688","불만이 있어",-2
"8689","불만이 없어",1
"8690","불만이",-2
"8691","불만을",-2
"8692","불만으로",-2
"8693","불만스레",-2
"8694","불만스럽다",-2
"8695","불만스럽게 말하다",-2
"8696","불만스럽게 말하는",-2
"8697","불만스럽게",-2
"8698","불만스럽거나",-2
"8699","불만스러운 느낌이",-2
"8700","불만스러운",-2
"8701","불만감",-2
"8702","불만 따위를",-2
"8703","불만",-2
"8704","불리한 사실을",-1
"8705","불리한",-2
"8706","불리하다",-1
"8707","불량화소",-2
"8708","불량한 짓을",-2
"8709","불량한 무리들이",-2
"8710","불량한",-2
"8711","불량하다",-2
"8712","불량패",-1
"8713","불량자가 되게",-2
"8714","불량자가",-2
"8715","불량배가",-2
"8716","불량 행위를",-2
"8717","불량",-2
"8718","불끈 화가",-2
"8719","불끈 성을",-2
"8720","불길한 꿈",-2
"8721","불길한",-2
"8722","불길하다",-2
"8723","불길하거나",-2
"8724","불균형",-2
"8725","불경기",-2
"8726","불결한 음식을",-2
"8727","불결한 음식",-2
"8728","불결한 성관계로",-2
"8729","불결한",-2
"8730","불결하다",-2
"8731","불건전한",-2
"8732","불건전",-2
"8733","분함 또는",-2
"8734","분함",-2
"8735","분한 일을",-2
"8736","분한 상태이다",-2
"8737","분한 마음이",-2
"8738","분한 마음을",-1
"8739","분한 마음",-2
"8740","분한",-2
"8741","분하여 마음이",-2
"8742","분하여",-2
"8743","분하다",-2
"8744","분하고 화가",-2
"8745","분하고 원통한 마음을 풀어 버리다",1
"8746","분하고 원통한",-2
"8747","분하고 억울함",-2
"8748","분하고 억울하다",-2
"8749","분하고 답답하다",-2
"8750","분하고 노여운",-2
"8751","분하고",-2
"8752","분하게 여김",-2
"8753","분하게 여겨",-2
"8754","분하게",-2
"8755","분하거나",-2
"8756","분풀이하다",1
"8757","분풀이",-2
"8758","분통터지다",-2
"8759","분통스럽다",-2
"8760","분통",-2
"8761","분탕질",-2
"8762","분탕",-2
"8763","분탄하다",-2
"8764","분이나",-2
"8765","분위기에 어울리게",2
"8766","분위기를 좋게",2
"8767","분위기가 좋은",1
"8768","분위기가 점잖고 엄숙하게",1
"8769","분위기가 점잖고",1
"8770","분열병 따위의",-1
"8771","분열병",-1
"8772","분에하다",-2
"8773","분에",-2
"8774","분수에 맞지 않게",-2
"8775","분수에 맞지 아니함",-1
"8776","분수에 맞지 아니하게",-2
"8777","분수에 넘치는 짓을",-2
"8778","분수에 넘치게",-2
"8779","분수없이 허황한",-2
"8780","분수없이",-2
"8781","분수를 모르고",-2
"8782","분수 없이",-2
"8783","분별할 여유가 없이",-1
"8784","분별할 여유가 없다",-1
"8785","분별없이 행동하다",-1
"8786","분별없이 행동하는",-1
"8787","분별없이",-1
"8788","분발하여 일어날",0
"8789","분발하여",0
"8790","분발하도록 격려하다",1
"8791","분명히 하지 못하고",-1
"8792","분명한 모양",1
"8793","분명한 답을",1
"8794","분명한",1
"8795","분명하지 않은",-1
"8796","분명하지 않고",-1
"8797","분명하지 아니함",-1
"8798","분명하지 아니한",-1
"8799","분명하지 아니하다",-1
"8800","분명하지 아니하고",-1
"8801","분명하지 아니하게",-1
"8802","분명하지 못하여",-1
"8803","분명하지 못하다",-1
"8804","분명하지 못하고",-1
"8805","분명하지 못하게",-1
"8806","분명하다",1
"8807","분명하고 또렷이",1
"8808","분명하고",1
"8809","분명하게 하지 아니하고",-1
"8810","분명하게 하지 못하고",-1
"8811","분명하게 짓다",1
"8812","분명하게",1
"8813","분명이 하지 못하고",-1
"8814","분란하다",-1
"8815","분란통",-1
"8816","분란",-1
"8817","분노함",-2
"8818","분노하다",-2
"8819","분노나 불만",-2
"8820","분노나",-2
"8821","분노 따위의",-2
"8822","분노",-2
"8823","분나하다",-2
"8824","분나",-2
"8825","분격하다",-2
"8826","분격",-2
"8827","분개할 때",-2
"8828","분개할",-2
"8829","분개하여 몹시",-2
"8830","분개하여",-2
"8831","분개하다",-2
"8832","분간하기 어렵다",-2
"8833","분간하기 어려운",-2
"8834","분간이 안 되는",-2
"8835","북받쳐 일어나다",1
"8836","부패한",-1
"8837","부패하다",-1
"8838","부추기는 짓을",-1
"8839","부추기는",-1
"8840","부추겨서",-1
"8841","부처의 지혜가",1
"8842","부처의 지혜",1
"8843","부질없이",-2
"8844","부질없다",-2
"8845","부진하다",-2
"8846","부진증",-1
"8847","부진",-2
"8848","부지런히",2
"8849","부지런하다",2
"8850","부지런하고",2
"8851","부지런스레",2
"8852","부지런스럽다",2
"8853","부지런",2
"8854","부주의한",-1
"8855","부주의로",-1
"8856","부족함이 없다",1
"8857","부족함이 생김",-1
"8858","부족함이",-1
"8859","부족한 증상",-1
"8860","부족한",-2
"8861","부족하여",-1
"8862","부족하며",-1
"8863","부족하다",-1
"8864","부족하거나",-1
"8865","부족이나",-1
"8866","부족",-1
"8867","부조화",-2
"8868","부조리",-2
"8869","부정확한",-1
"8870","부정확하다",-1
"8871","부정행위",-1
"8872","부정하여 대답할",-2
"8873","부정하여",-2
"8874","부정하며 핀잔을",-2
"8875","부정하며",-2
"8876","부정하다",-2
"8877","부정하는 모양을",-2
"8878","부정하는 뜻을",-2
"8879","부정하는",-2
"8880","부정하거나 금지하려",-2
"8881","부정하거나",-2
"8882","부정직",-2
"8883","부정적인 표현과",-2
"8884","부정적인 일을",-2
"8885","부정적인 말과",-2
"8886","부정적인 뜻을",-2
"8887","부정적인 내용이",-2
"8888","부정적인",-2
"8889","부정적 감정",-2
"8890","부정적",-2
"8891","부정이나 비리를",-2
"8892","부정이나 금지하는",-2
"8893","부정이나",-2
"8894","부정을 나타내는",-2
"8895","부정을",-2
"8896","부정어와 함께",-2
"8897","부정어와",-2
"8898","부정",-1
"8899","부적절한",-1
"8900","부적절하다",-2
"8901","부적당한",-1
"8902","부적격",-2
"8903","부작용이 나타나기도",-2
"8904","부작용이",-2
"8905","부작용",-2
"8906","부자연스럽다",-2
"8907","부자연스럽게 행동하는",-1
"8908","부자연스럽게 겨우",-1
"8909","부자연스럽게",-1
"8910","부자연스러움",-2
"8911","부자연스러운",-1
"8912","부인하다",-2
"8913","부위가 아프면서",-2
"8914","부어서 아프고",-1
"8915","부심",-1
"8916","부실하게",-1
"8917","부스스한 모양",-1
"8918","부스스한",-1
"8919","부스럼이나",-1
"8920","부스럼",-1
"8921","부서지다",-2
"8922","부서지거나 찌그러져",-1
"8923","부서지거나",-1
"8924","부상",-2
"8925","부산한 데가",-1
"8926","부산한",-1
"8927","부산하게 소동을",-1
"8928","부산하게 떠들다",-1
"8929","부산하게 굴어",-1
"8930","부산하게 굴다",-1
"8931","부산하게 구는",-1
"8932","부산하게",-1
"8933","부산을 피우다",-1
"8934","부산을 떨며",-1
"8935","부산을",-1
"8936","부분이 다치거나",-1
"8937","부리거나 억지로",-1
"8938","부르르하다",0
"8939","부르르",0
"8940","부럽다",-1
"8941","부러지다",-2
"8942","부러워함",1
"8943","부러운",1
"8944","부러뜨리다",-1
"8945","부딪치거나",-1
"8946","부득부득 우기거나",-1
"8947","부득기소하다",-1
"8948","부득기소",-1
"8949","부드럽지 아니하여",-1
"8950","부드럽지 못한 말로",-1
"8951","부드럽지 못한",-1
"8952","부드럽지 못하여",-1
"8953","부드럽지 못하다",-1
"8954","부드럽지 못하고",-1
"8955","부드럽지 못하게",-1
"8956","부드럽다",1
"8957","부드럽고 조용하며",2
"8958","부드럽고 온화하게",2
"8959","부드럽고 영리한",2
"8960","부드럽고 연하게",1
"8961","부드럽고 아삭아삭한",1
"8962","부드럽고 순한",1
"8963","부드럽고 순하다",1
"8964","부드럽고 순하게",1
"8965","부드럽고 서정적인",1
"8966","부드럽고 번드럽다",1
"8967","부드럽고 번드럽게",1
"8968","부드럽고 반드럽다",1
"8969","부드럽고 반드럽게",1
"8970","부드럽고 매끄러워서",1
"8971","부드럽고 따뜻한",2
"8972","부드럽고 따뜻하여",2
"8973","부드럽고 따뜻하며",2
"8974","부드럽고 따뜻하다",2
"8975","부드럽고 따뜻하게",2
"8976","부드럽고 너그럽다",2
"8977","부드럽고 너그러운",2
"8978","부드럽고",1
"8979","부드럽게 흔들리는",1
"8980","부드럽게 퍼지다",1
"8981","부드럽게 웃다",2
"8982","부드럽게 웃는",2
"8983","부드럽게 녹여",1
"8984","부드럽게",1
"8985","부드러워지게 하다",1
"8986","부드러워지게",1
"8987","부드러운 태도에서",1
"8988","부드러운 모양",1
"8989","부드러운 맛",1
"8990","부드러운 마음과",1
"8991","부드러운 느낌이",1
"8992","부드러운",1
"8993","부드러우면서 아삭하다",1
"8994","부드러우면서",1
"8995","부드러우며",1
"8996","부도덕한",-1
"8997","부도덕",-2
"8998","부당한",-1
"8999","부당하다",-1
"9000","부당하게 가로채어",-2
"9001","부당하게",-2
"9002","부당하거나",-2
"9003","부담이 없이",2
"9004","부담스럽다",-2
"9005","부담스러운",-2
"9006","부담",-2
"9007","부끄럽다",-1
"9008","부끄럽게 여기다",-1
"9009","부끄럽게",-1
"9010","부끄러이",-1
"9011","부끄러워함",-1
"9012","부끄러워하다",-1
"9013","부끄러워하는 마음",-1
"9014","부끄러워하는",-1
"9015","부끄러워지다",-1
"9016","부끄러워서",-1
"9017","부끄러움을 느끼게",-1
"9018","부끄러움을",-1
"9019","부끄러움",-1
"9020","부끄러운 짓을",-1
"9021","부끄러운 줄 모르고",-1
"9022","부끄러운 줄",-1
"9023","부끄러운 부분",-1
"9024","부끄러운 느낌이",-1
"9025","부끄러운",-1
"9026","부글거리다",-1
"9027","부글거리는 모양",-1
"9028","부글거리는",-1
"9029","부귀한 몸이",2
"9030","부귀한",2
"9031","봉변을 당하거나",-2
"9032","봉변",-2
"9033","봄철의 빛",1
"9034","봄의 경치",1
"9035","봄날의 경치에",1
"9036","봄날의",1
"9037","볼품이 없거나",-2
"9038","볼품없이 흐트러지고",-2
"9039","볼품없이 떨다",-2
"9040","볼품없이 떠는",-2
"9041","볼품없이 된",-2
"9042","볼품없이",-2
"9043","볼썽사납게",-2
"9044","볼쌍사납게",-2
"9045","볼매",1
"9046","볼것이 없다",-2
"9047","볼 낯이 없거나",-1
"9048","본심을 감추고",-1
"9049","본받을 만한",1
"9050","본받아 따르다",2
"9051","볶아치다",-1
"9052","볶아치는 일",-1
"9053","볶아치는 모양",-1
"9054","볶아치는",-1
"9055","복통을 일으키는",-2
