일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
2021-04-02,3112.8,25.4,0.82,3104.72,3121.58,3101.6,792705,1.34E+07,2.17E+09
2021-04-01,3087.4,25.98,0.85,3073.77,3090.88,3069.68,922680,1.40E+07,2.15E+09
2021-03-31,3061.42,-8.58,-0.28,3073.39,3093.89,3061.4,1146989,1.45E+07,2.13E+09
2021-03-30,3070,33.96,1.12,3038.44,3074.57,3038.44,1023075,1.41E+07,2.14E+09
2021-03-29,3036.04,-4.97,-0.16,3047.71,3054.21,3025.39,1288846,1.67E+07,2.12E+09
2021-03-26,3041.01,32.68,1.09,3012.79,3041.86,3012.79,1036383,1.58E+07,2.12E+09
2021-03-25,3008.33,11.98,0.4,2995.67,3024.63,2987.83,940354,1.34E+07,2.10E+09
2021-03-24,2996.35,-8.39,-0.28,2996.32,3006.54,2971.04,978431,1.34E+07,2.09E+09
2021-03-23,3004.74,-30.72,-1.01,3038.25,3058.79,3003.05,1331210,1.62E+07,2.09E+09
2021-03-22,3035.46,-4.07,-0.13,3040.01,3048.11,3019.6,915739,1.33E+07,2.11E+09
2021-03-19,3039.53,-26.48,-0.86,3063.01,3063.01,3022.49,1068468,1.63E+07,2.11E+09
2021-03-18,3066.01,18.51,0.61,3054.93,3090.19,3054.93,1232596,1.51E+07,2.13E+09
2021-03-17,3047.5,-19.67,-0.64,3067.76,3069.57,3027.2,814991,1.39E+07,2.10E+09
2021-03-16,3067.17,21.46,0.7,3049.23,3071.54,3049.23,1123922,1.29E+07,2.12E+09
2021-03-15,3045.71,-8.68,-0.28,3057.06,3065.17,3036.14,1161784,1.26E+07,2.10E+09
2021-03-12,3054.39,40.69,1.35,3030.73,3061.43,3030.73,1669085,1.31E+07,2.11E+09
2021-03-11,3013.7,55.58,1.88,2964.3,3028.37,2964.3,1349204,1.60E+07,2.08E+09
2021-03-10,2958.12,-18,-0.6,2980.76,3013.95,2951.53,905647,1.36E+07,2.04E+09
2021-03-09,2976.12,-19.99,-0.67,2989.96,3000.49,2929.36,1534218,1.84E+07,2.06E+09
2021-03-08,2996.11,-30.15,-1,3031.99,3055.65,2992.64,1928302,1.58E+07,2.07E+09
2021-03-05,3026.26,-17.23,-0.57,3036.16,3036.98,2982.45,1187226,1.68E+07,2.09E+09
2021-03-04,3043.49,-39.5,-1.28,3076.88,3076.88,3022.54,1278952,1.71E+07,2.10E+09
2021-03-03,3082.99,39.12,1.29,3041.2,3083.04,3029.37,2236688,1.47E+07,2.13E+09
2021-03-02,3043.87,30.92,1.03,3021.68,3096.5,3020.74,1749871,1.89E+07,2.10E+09
2021-02-26,3012.95,-86.74,-2.8,3089.49,3089.49,2988.28,1361310,2.15E+07,2.08E+09
2021-02-25,3099.69,104.71,3.5,3026.47,3099.8,3026.47,1280086,1.72E+07,2.14E+09
2021-02-24,2994.98,-75.11,-2.45,3070.58,3092.05,2993.46,1560931,2.15E+07,2.07E+09
2021-02-23,3070.09,-9.66,-0.31,3069.26,3094.29,3035.46,2357759,1.77E+07,2.12E+09
2021-02-22,3079.75,-27.87,-0.9,3114.03,3142.48,3079.16,1831956,1.82E+07,2.13E+09
2021-02-19,3107.62,20.96,0.68,3089.96,3109.67,3040.28,3455505,1.97E+07,2.15E+09
2021-02-18,3086.66,-47.07,-1.5,3131.74,3140.4,3086.66,1860567,1.81E+07,2.13E+09
2021-02-17,3133.73,-29.52,-0.93,3162.95,3162.95,3115.48,1784127,1.68E+07,2.16E+09
2021-02-16,3163.25,16.25,0.52,3151.85,3180.94,3145.84,1944396,1.72E+07,2.18E+09
2021-02-15,3147,46.42,1.5,3108.7,3156.56,3108.7,1604653,1.69E+07,2.17E+09
2021-02-10,3100.58,15.91,0.52,3088.13,3111.88,3064.25,2152917,1.83E+07,2.14E+09
2021-02-09,3084.67,-6.57,-0.21,3102.25,3129.66,3084.67,2145388,1.84E+07,2.13E+09
2021-02-08,3091.24,-29.39,-0.94,3113.63,3128.54,3085.59,1277207,1.93E+07,2.13E+09
2021-02-05,3120.63,33.08,1.07,3098.49,3124.62,3081.78,1193487,1.98E+07,2.15E+09
2021-02-04,3087.55,-42.13,-1.35,3135.02,3135.02,3068.46,1460946,2.06E+07,2.13E+09
2021-02-03,3129.68,32.87,1.06,3108.42,3142.26,3091.85,901789,2.24E+07,2.16E+09
2021-02-02,3096.81,40.28,1.32,3065.56,3138.95,3065.56,887314,1.91E+07,2.13E+09
2021-02-01,3056.53,80.32,2.7,2976.81,3056.87,2947.24,969262,2.07E+07,2.10E+09
2021-01-29,2976.21,-92.84,-3.03,3078.73,3100.22,2962.7,995071,2.44E+07,2.05E+09
2021-01-28,3069.05,-53.51,-1.71,3114.98,3114.98,3046.64,1310455,2.30E+07,2.12E+09
2021-01-27,3122.56,-17.75,-0.57,3143.46,3182.53,3118.89,924582,2.01E+07,2.15E+09
2021-01-26,3140.31,-68.68,-2.14,3203.96,3209.18,3132.67,873024,2.19E+07,2.17E+09
2021-01-25,3208.99,68.36,2.18,3144.01,3212.22,3142.8,1093653,2.12E+07,2.21E+09
2021-01-22,3140.63,-20.21,-0.64,3163.83,3185.26,3140.6,1111223,2.43E+07,2.17E+09
2021-01-21,3160.84,46.29,1.49,3123.27,3163.21,3123.27,1360065,2.53E+07,2.18E+09
2021-01-20,3114.55,21.89,0.71,3115.04,3145.01,3077.15,1192695,2.46E+07,2.15E+09
2021-01-19,3092.66,78.73,2.61,3013.05,3107,3011.32,1353312,2.42E+07,2.13E+09
2021-01-18,3013.93,-71.97,-2.33,3079.9,3079.9,3003.89,1472049,2.32E+07,2.08E+09
2021-01-15,3085.9,-64.03,-2.03,3153.84,3189.9,3085.9,1331079,2.32E+07,2.13E+09
2021-01-14,3149.93,1.64,0.05,3148.65,3159.03,3128.72,1233183,2.41E+07,2.17E+09
2021-01-13,3148.29,22.34,0.71,3128.26,3164.37,3109.63,1578042,2.47E+07,2.17E+09
2021-01-12,3125.95,-22.5,-0.71,3145.87,3154.79,3047.56,1390618,3.14E+07,2.16E+09
2021-01-11,3148.45,-3.73,-0.12,3161.9,3266.23,3096.19,1712526,4.44E+07,2.17E+09
2021-01-08,3152.18,120.5,3.97,3040.11,3161.11,3040.11,1297903,4.09E+07,2.17E+09
2021-01-07,3031.68,63.47,2.14,2980.75,3055.28,2980.75,1524655,2.72E+07,2.09E+09
2021-01-06,2968.21,-22.36,-0.75,2993.34,3027.16,2961.37,1793419,2.99E+07,2.04E+09
2021-01-05,2990.57,46.12,1.57,2943.67,2990.57,2921.84,1519912,2.65E+07,2.06E+09
2021-01-04,2944.45,70.98,2.47,2874.5,2946.54,2869.11,1026510,2.50E+07,2.03E+09
2020-12-30,2873.47,52.96,1.88,2820.36,2878.21,2809.35,1074033,1.79E+07,1.98E+09
2020-12-29,2820.51,11.91,0.42,2810.55,2823.44,2792.06,1046839,1.93E+07,1.94E+09
2020-12-28,2808.6,1.74,0.06,2820.95,2834.59,2799.56,1006250,2.42E+07,1.94E+09
2020-12-24,2806.86,47.04,1.7,2762.6,2812.16,2762.6,1030890,2.00E+07,1.94E+09
2020-12-23,2759.82,26.14,0.96,2737.74,2769.08,2716.28,1121347,2.03E+07,1.90E+09
2020-12-22,2733.68,-44.97,-1.62,2772.03,2774.22,2733.64,1260762,1.99E+07,1.88E+09
2020-12-21,2778.65,6.47,0.23,2771.98,2780.24,2747.09,1139514,1.90E+07,1.91E+09
2020-12-18,2772.18,1.75,0.06,2770.95,2782.15,2762.8,1059144,1.92E+07,1.91E+09
2020-12-17,2770.43,-1.36,-0.05,2769.89,2772.71,2742.25,1015484,1.63E+07,1.91E+09
2020-12-16,2771.79,14.97,0.54,2763.64,2781.08,2761.5,1166638,1.36E+07,1.91E+09
2020-12-15,2756.82,-5.38,-0.19,2763.65,2769.37,2735.08,1093523,1.55E+07,1.90E+09
2020-12-14,2762.2,-7.86,-0.28,2769.43,2782.79,2755.29,1113631,1.70E+07,1.90E+09
2020-12-11,2770.06,23.6,0.86,2754.16,2781.04,2754.16,1215239,1.83E+07,1.91E+09
2020-12-10,2746.46,-9.01,-0.33,2750.34,2765.46,2718.7,1227651,2.06E+07,1.89E+09
2020-12-09,2755.47,54.54,2.02,2703.3,2755.47,2703.3,1252305,1.70E+07,1.89E+09
2020-12-08,2700.93,-44.51,-1.62,2745.13,2747.45,2700.92,1415240,1.72E+07,1.86E+09
2020-12-07,2745.44,13.99,0.51,2738.11,2754.01,2711.42,1499265,1.79E+07,1.89E+09
2020-12-04,2731.45,35.23,1.31,2705.34,2742.77,2705.34,1778897,1.99E+07,1.88E+09
2020-12-03,2696.22,20.32,0.76,2686.38,2696.22,2672.85,817066,1.56E+07,1.85E+09
2020-12-02,2675.9,41.65,1.58,2645.88,2677.26,2644.53,1076204,1.75E+07,1.84E+09
2020-12-01,2634.25,42.91,1.66,2613.42,2638.87,2611.67,1151129,1.59E+07,1.81E+09
2020-11-30,2591.34,-42.11,-1.6,2648.05,2648.66,2591.34,1311831,2.12E+07,1.78E+09
2020-11-27,2633.45,7.54,0.29,2624.8,2635,2618.47,1196042,1.26E+07,1.81E+09
2020-11-26,2625.91,24.37,0.94,2605.73,2625.97,2592.43,1387435,1.27E+07,1.80E+09
2020-11-25,2601.54,-16.22,-0.62,2637.34,2642.26,2583.41,1410105,2.18E+07,1.79E+09
2020-11-24,2617.76,15.17,0.58,2616.28,2628.52,2605.03,1364506,1.69E+07,1.80E+09
2020-11-23,2602.59,49.09,1.92,2560.04,2605.58,2553.7,1649443,1.58E+07,1.79E+09
2020-11-20,2553.5,6.08,0.24,2544.06,2558.21,2539.79,1129501,1.23E+07,1.75E+09
2020-11-19,2547.42,1.78,0.07,2536.89,2548.95,2529.53,976483,1.25E+07,1.75E+09
2020-11-18,2545.64,6.49,0.26,2548.85,2553.95,2536.78,923504,1.36E+07,1.75E+09
2020-11-17,2539.15,-3.88,-0.15,2544.12,2556.09,2533.34,1267495,1.78E+07,1.74E+09
2020-11-16,2543.03,49.16,1.97,2507.46,2546.37,2507.46,1239135,1.91E+07,1.74E+09
2020-11-13,2493.87,18.25,0.74,2470.12,2495.77,2460.96,1072383,1.70E+07,1.71E+09
2020-11-12,2475.62,-10.25,-0.41,2482.68,2488.79,2467.04,1278692,1.64E+07,1.70E+09
2020-11-11,2485.87,33.04,1.35,2459.5,2488.04,2459.5,1272039,1.83E+07,1.70E+09
2020-11-10,2452.83,5.63,0.23,2453.95,2457.94,2435.59,1464168,1.80E+07,1.68E+09
2020-11-09,2447.2,30.7,1.27,2438.63,2459.15,2434.52,1354863,1.48E+07,1.68E+09
2020-11-06,2416.5,2.71,0.11,2421.79,2431.11,2404.97,825569,1.26E+07,1.66E+09
2020-11-05,2413.79,56.47,2.4,2373.41,2413.79,2370.85,702037,1.26E+07,1.65E+09
2020-11-04,2357.32,14.01,0.6,2361.32,2371.14,2339.95,986786,1.48E+07,1.61E+09
2020-11-03,2343.31,43.15,1.88,2315.81,2344.77,2315.3,887445,1.09E+07,1.61E+09
2020-11-02,2300.16,33.01,1.46,2276.61,2302.64,2267.95,678501,8514452,1.58E+09
2020-10-30,2267.15,-59.52,-2.56,2319.56,2320.2,2266.93,795585,1.18E+07,1.55E+09
2020-10-29,2326.67,-18.59,-0.79,2312.34,2330.17,2299.91,509768,1.04E+07,1.59E+09
2020-10-28,2345.26,14.42,0.62,2324.18,2345.46,2316.47,705770,8941028,1.61E+09
2020-10-27,2330.84,-13.07,-0.56,2328.66,2349.33,2321.23,666942,1.13E+07,1.60E+09
2020-10-26,2343.91,-16.9,-0.72,2366.5,2374.5,2342.58,822268,1.17E+07,1.61E+09
2020-10-23,2360.81,5.76,0.24,2364.84,2368.57,2344.49,890385,1.07E+07,1.62E+09
2020-10-22,2355.05,-15.81,-0.67,2355.61,2360.22,2339.73,815612,9774989,1.61E+09
2020-10-21,2370.86,12.45,0.53,2363.03,2371.74,2356.32,812837,9864098,1.62E+09
2020-10-20,2358.41,11.67,0.5,2333.56,2358.41,2322.06,874293,1.18E+07,1.62E+09
2020-10-19,2346.74,5.21,0.22,2352.92,2364.25,2344.77,931645,1.05E+07,1.61E+09
2020-10-16,2341.53,-19.68,-0.83,2363.88,2370.73,2325.03,920205,1.11E+07,1.60E+09
2020-10-15,2361.21,-19.27,-0.81,2375.91,2376.73,2348.74,1165501,1.30E+07,1.62E+09
2020-10-14,2380.48,-22.67,-0.94,2403.74,2405.56,2375.54,901177,1.10E+07,1.62E+09
2020-10-13,2403.15,-0.58,-0.02,2416.85,2418.89,2385.87,724920,1.02E+07,1.64E+09
2020-10-12,2403.73,11.77,0.49,2404.18,2409.42,2393.74,843574,1.07E+07,1.64E+09
2020-10-08,2391.96,5.02,0.21,2408.49,2409.01,2383.82,961726,1.25E+07,1.63E+09
2020-10-07,2386.94,21.04,0.89,2350.82,2387.45,2347.82,737994,8971101,1.62E+09
2020-10-06,2365.9,7.9,0.34,2369.17,2378.28,2355.39,861755,1.11E+07,1.61E+09
2020-10-05,2358,30.11,1.29,2330.55,2364.73,2327.83,763618,1.07E+07,1.60E+09
2020-09-29,2327.89,19.81,0.86,2331.51,2339.83,2320.04,646218,9487147,1.58E+09
2020-09-28,2308.08,29.29,1.29,2301.16,2314.81,2291.32,605977,8971172,1.57E+09
2020-09-25,2278.79,6.09,0.27,2295.19,2296.36,2267.63,697962,1.02E+07,1.55E+09
2020-09-24,2272.7,-60.54,-2.59,2295.62,2309.74,2268.88,714881,1.25E+07,1.55E+09
2020-09-23,2333.24,0.65,0.03,2352.56,2354.46,2287.44,735042,1.36E+07,1.59E+09
2020-09-22,2332.59,-56.8,-2.38,2388.14,2388.49,2323.58,1051028,1.79E+07,1.59E+09
2020-09-21,2389.39,-23.01,-0.95,2412.44,2427.17,2379.38,1041993,1.42E+07,1.63E+09
2020-09-18,2412.4,6.23,0.26,2413.53,2417.81,2396.33,756517,1.40E+07,1.64E+09
2020-09-17,2406.17,-29.75,-1.22,2430.77,2437.02,2398.69,853740,1.42E+07,1.64E+09
2020-09-16,2435.92,-7.66,-0.31,2442.72,2450.53,2429.94,772938,1.19E+07,1.66E+09
2020-09-15,2443.58,15.67,0.65,2434.59,2444.57,2423.79,849969,1.18E+07,1.66E+09
2020-09-14,2427.91,31.22,1.3,2418.33,2429.07,2410.79,963083,1.20E+07,1.65E+09
2020-09-11,2396.69,0.21,0.01,2389.76,2397.56,2374,882880,1.21E+07,1.63E+09
2020-09-10,2396.48,20.67,0.87,2404.83,2406.68,2388.56,1064574,1.58E+07,1.63E+09
2020-09-09,2375.81,-26.1,-1.09,2372.53,2388.85,2369.12,946247,1.55E+07,1.62E+09
2020-09-08,2401.91,17.69,0.74,2402.66,2407.56,2391.43,979357,1.73E+07,1.63E+09
2020-09-07,2384.22,15.97,0.67,2369.85,2387.49,2362.42,1197385,1.72E+07,1.62E+09
2020-09-04,2368.25,-27.65,-1.15,2332.68,2371.02,2332.68,1351039,1.97E+07,1.61E+09
2020-09-03,2395.9,31.53,1.33,2383.26,2401.78,2382.23,981546,1.74E+07,1.63E+09
2020-09-02,2364.37,14.82,0.63,2363.43,2369.57,2341.29,1429273,1.58E+07,1.61E+09
2020-09-01,2349.55,23.38,1.01,2340.19,2355.9,2331.23,1085245,1.67E+07,1.60E+09
2020-08-31,2326.17,-27.63,-1.17,2377.09,2381.5,2326.06,1647818,1.95E+07,1.58E+09
2020-08-28,2353.8,9.35,0.4,2362.22,2379.26,2345.28,1297312,1.55E+07,1.60E+09
2020-08-27,2344.45,-24.87,-1.05,2371.95,2373.36,2344.38,913917,1.52E+07,1.59E+09
2020-08-26,2369.32,2.59,0.11,2367.74,2374.68,2336.98,956478,1.44E+07,1.61E+09
2020-08-25,2366.73,36.9,1.58,2352.15,2369.78,2340.97,771585,1.36E+07,1.61E+09
2020-08-24,2329.83,25.24,1.1,2309.38,2332.33,2283.48,649277,1.17E+07,1.58E+09
2020-08-21,2304.59,30.37,1.34,2306.16,2329.34,2280.97,865736,1.41E+07,1.57E+09
2020-08-20,2274.22,-86.32,-3.66,2339.91,2357.08,2270.85,903744,1.71E+07,1.55E+09
2020-08-19,2360.54,12.3,0.52,2370.87,2380.1,2353.17,637965,1.24E+07,1.60E+09
2020-08-18,2348.24,-59.25,-2.46,2405.84,2419.65,2336.78,909750,1.76E+07,1.60E+09
2020-08-14,2407.49,-30.04,-1.23,2427.85,2435,2383.69,968125,1.66E+07,1.64E+09
2020-08-13,2437.53,5.18,0.21,2455.28,2458.17,2412.49,907219,1.83E+07,1.66E+09
2020-08-12,2432.35,13.68,0.57,2414.78,2432.35,2393.27,763735,1.67E+07,1.65E+09
2020-08-11,2418.67,32.29,1.35,2396.11,2429.36,2396.11,843438,1.97E+07,1.64E+09
2020-08-10,2386.38,34.71,1.48,2353.92,2390.51,2349.33,784617,1.95E+07,1.62E+09
2020-08-07,2351.67,9.06,0.39,2349.25,2362.24,2333.62,812595,1.76E+07,1.60E+09
2020-08-06,2342.61,30.75,1.33,2322.64,2352.48,2322.64,797147,1.78E+07,1.59E+09
2020-08-05,2311.86,31.89,1.4,2289.23,2312.14,2283.95,841299,1.79E+07,1.57E+09
2020-08-04,2279.97,28.93,1.29,2272.33,2284.66,2269.69,722906,1.53E+07,1.55E+09
2020-08-03,2251.04,1.67,0.07,2251.65,2254.38,2237.04,648462,1.36E+07,1.53E+09
2020-07-31,2249.37,-17.64,-0.78,2278.53,2281.41,2248.49,739689,1.30E+07,1.53E+09
2020-07-30,2267.01,3.85,0.17,2275.33,2281.33,2263.81,713039,1.36E+07,1.54E+09
2020-07-29,2263.16,6.17,0.27,2258.35,2276.79,2252.24,899494,1.55E+07,1.54E+09
2020-07-28,2256.99,39.13,1.76,2238.19,2266,2237.21,866726,1.75E+07,1.53E+09
2020-07-27,2217.86,17.42,0.79,2203.48,2231.25,2203.48,928625,1.43E+07,1.50E+09
2020-07-24,2200.44,-15.75,-0.71,2196.73,2219.57,2195.49,1001025,1.72E+07,1.49E+09
2020-07-23,2216.19,-12.47,-0.56,2227.24,2227.24,2202.99,934542,1.63E+07,1.50E+09
2020-07-22,2228.66,-0.17,-0.01,2228.2,2238.86,2221.62,856218,1.57E+07,1.51E+09
2020-07-21,2228.83,30.63,1.39,2219.19,2234.86,2214.28,918483,1.58E+07,1.51E+09
2020-07-20,2198.2,-2.99,-0.14,2209.59,2209.59,2183.83,686819,1.20E+07,1.49E+09
2020-07-17,2201.19,17.43,0.8,2187.85,2204.2,2187.85,569297,1.02E+07,1.49E+09
2020-07-16,2183.76,-18.12,-0.82,2203.3,2207.34,2177.82,784637,1.13E+07,1.48E+09
2020-07-15,2201.88,18.27,0.84,2208.73,2216.97,2190.66,830266,1.36E+07,1.49E+09
2020-07-14,2183.61,-2.45,-0.11,2176.43,2183.61,2165.6,810952,1.16E+07,1.48E+09
2020-07-13,2186.06,35.81,1.67,2170.51,2188.8,2163.07,650231,1.05E+07,1.48E+09
2020-07-10,2150.25,-17.65,-0.81,2171.44,2171.52,2140.29,886987,1.20E+07,1.46E+09
2020-07-09,2167.9,9.02,0.42,2171.15,2181.48,2166.74,619368,1.20E+07,1.47E+09
2020-07-08,2158.88,-5.29,-0.24,2166.76,2173.83,2150.89,677810,1.16E+07,1.46E+09
2020-07-07,2164.17,-23.76,-1.09,2202.04,2206.79,2164.03,847434,1.49E+07,1.47E+09
2020-07-06,2187.93,35.52,1.65,2158.95,2191.28,2157.71,666902,1.17E+07,1.48E+09
2020-07-03,2152.41,17.04,0.8,2147.89,2153.54,2135.3,770055,8649544,1.46E+09
2020-07-02,2135.37,28.67,1.36,2116.72,2135.37,2113.98,1091965,1.07E+07,1.45E+09
2020-07-01,2106.7,-1.63,-0.08,2128.81,2133.55,2101.33,1116221,1.02E+07,1.42E+09
2020-06-30,2108.33,14.85,0.71,2124.38,2134.38,2108.26,708605,1.17E+07,1.42E+09
2020-06-29,2093.48,-41.17,-1.93,2105.54,2120.5,2087.84,643156,9025868,1.41E+09
2020-06-26,2134.65,22.28,1.05,2137.47,2142.04,2115.25,761044,9821160,1.44E+09
2020-06-25,2112.37,-49.14,-2.27,2130.45,2143.33,2112.37,1017721,1.07E+07,1.42E+09
2020-06-24,2161.51,30.27,1.42,2145.93,2171.86,2143.91,913896,1.33E+07,1.45E+09
2020-06-23,2131.24,4.51,0.21,2149.13,2158.15,2110.51,917567,1.35E+07,1.43E+09
2020-06-22,2126.73,-14.59,-0.68,2126.38,2142.88,2122.1,789372,1.01E+07,1.43E+09
2020-06-19,2141.32,7.84,0.37,2153.09,2153.57,2108.91,1079453,1.23E+07,1.44E+09
2020-06-18,2133.48,-7.57,-0.35,2134.35,2145.13,2120.29,767184,1.11E+07,1.44E+09
2020-06-17,2141.05,3,0.14,2133.18,2154.37,2105.26,927516,1.55E+07,1.44E+09
2020-06-16,2138.05,107.23,5.28,2091.09,2138.08,2079.02,973639,1.38E+07,1.44E+09
2020-06-15,2030.82,-101.48,-4.76,2114.41,2129.67,2030.82,1072278,1.82E+07,1.37E+09
2020-06-12,2132.3,-44.48,-2.04,2088.24,2137.12,2084.63,689897,1.50E+07,1.43E+09
2020-06-11,2176.78,-18.91,-0.86,2184.36,2200.72,2148.51,827381,1.70E+07,1.46E+09
2020-06-10,2195.69,6.77,0.31,2187.91,2200.68,2178.12,706294,1.29E+07,1.48E+09
2020-06-09,2188.92,4.63,0.21,2206.23,2212.17,2166.01,817085,1.47E+07,1.47E+09
2020-06-08,2184.29,2.42,0.11,2215.6,2217.21,2174.96,854035,1.31E+07,1.47E+09
2020-06-05,2181.87,30.69,1.43,2151.17,2187.25,2138.18,854591,1.28E+07,1.47E+09
2020-06-04,2151.18,4.18,0.19,2181.64,2191,2139.68,1393308,1.60E+07,1.45E+09
2020-06-03,2147,59.81,2.87,2108.55,2156.55,2107.69,1152001,1.70E+07,1.44E+09
2020-06-02,2087.19,22.11,1.07,2061.45,2089.43,2059.14,1000332,1.02E+07,1.40E+09
2020-06-01,2065.08,35.48,1.75,2037.04,2065.38,2035.63,997348,9839657,1.39E+09
2020-05-29,2029.6,1.06,0.05,2018.37,2038.89,2006.62,1086215,1.41E+07,1.36E+09
2020-05-28,2028.54,-2.66,-0.13,2047.08,2054.52,2003.75,1172134,1.45E+07,1.36E+09
2020-05-27,2031.2,1.42,0.07,2027.9,2043.44,2019.82,1178848,1.26E+07,1.36E+09
2020-05-26,2029.78,35.18,1.76,2001,2029.89,1997.94,1017804,1.25E+07,1.36E+09
2020-05-25,1994.6,24.47,1.24,1980.51,1994.9,1967.84,641459,7960325,1.34E+09
2020-05-22,1970.13,-28.18,-1.41,2001.6,2002.65,1961.4,847467,9509772,1.32E+09
2020-05-21,1998.31,8.67,0.44,2003.2,2004.95,1993,601199,8636998,1.34E+09
2020-05-20,1989.64,9.03,0.46,1972.12,1992.2,1972.12,699447,8248632,1.34E+09
2020-05-19,1980.61,43.5,2.25,1977.47,1983.77,1968.59,773415,1.19E+07,1.33E+09
2020-05-18,1937.11,9.83,0.51,1934.51,1943.07,1921.14,761696,9394307,1.30E+09
2020-05-15,1927.28,2.32,0.12,1937.63,1938.59,1913.21,866357,9723313,1.29E+09
2020-05-14,1924.96,-15.46,-0.8,1922.44,1931.43,1913.49,760646,9469021,1.29E+09
2020-05-13,1940.42,18.25,0.95,1897.5,1940.42,1897.24,618784,9012308,1.30E+09
2020-05-12,1922.17,-13.23,-0.68,1938.62,1938.62,1905.17,799930,9681897,1.29E+09
2020-05-11,1935.4,-10.42,-0.54,1953.51,1960.46,1932.87,591283,7752761,1.30E+09
2020-05-08,1945.82,17.21,0.89,1944.94,1956.89,1942.54,784773,7941568,1.31E+09
2020-05-07,1928.61,-0.15,-0.01,1922,1938.5,1918.57,775658,7383335,1.30E+09
2020-05-06,1928.76,33.39,1.76,1919.45,1928.76,1902.55,1082527,8550701,1.30E+09
2020-05-04,1895.37,-52.19,-2.68,1906.42,1918.66,1894.29,1146855,1.03E+07,1.27E+09
2020-04-29,1947.56,13.47,0.7,1936.89,1957.51,1934.31,1984182,1.05E+07,1.31E+09
2020-04-28,1934.09,11.32,0.59,1931.25,1941.79,1911.63,1173476,1.04E+07,1.30E+09
2020-04-27,1922.77,33.76,1.79,1897.06,1929.82,1894.62,735663,8171669,1.29E+09
2020-04-24,1889.01,-25.72,-1.34,1906.07,1908.29,1880.71,933917,9647344,1.27E+09
2020-04-23,1914.73,18.58,0.98,1907.45,1923.53,1895.98,683720,9124272,1.29E+09
2020-04-22,1896.15,16.77,0.89,1855.51,1897.9,1844.85,820360,9428673,1.27E+09
2020-04-21,1879.38,-18.98,-1,1886.78,1898.32,1841.66,1174294,1.39E+07,1.26E+09
2020-04-20,1898.36,-16.17,-0.84,1908.34,1925.25,1893.17,1087463,1.19E+07,1.28E+09
2020-04-17,1914.53,57.46,3.09,1893.31,1926.02,1893.19,1667460,1.41E+07,1.29E+09
2020-04-16,1857.07,-0.01,0,1839.51,1862.23,1828.13,878338,1.07E+07,1.25E+09
2020-04-14,1857.08,31.32,1.72,1846.41,1864.46,1837.17,886766,9995854,1.25E+09
2020-04-13,1825.76,-34.94,-1.88,1853.3,1853.3,1825.76,1017752,9516704,1.23E+09
2020-04-10,1860.7,24.49,1.33,1835.76,1861.1,1824.43,992548,1.20E+07,1.25E+09
2020-04-09,1836.21,29.07,1.61,1838.09,1839.33,1818.3,920571,1.05E+07,1.24E+09
2020-04-08,1807.14,-16.46,-0.9,1815.75,1842.16,1801.8,907494,1.11E+07,1.22E+09
2020-04-07,1823.6,31.72,1.77,1826.72,1838.97,1791.92,951739,1.16E+07,1.23E+09
2020-04-06,1791.88,66.44,3.85,1745.25,1794.19,1742.67,1219389,1.10E+07,1.21E+09
2020-04-03,1725.44,0.58,0.03,1731.17,1743.91,1706.68,1000087,1.02E+07,1.16E+09
2020-04-02,1724.86,39.4,2.34,1693.53,1726.76,1664.13,766313,1.02E+07,1.16E+09
2020-04-01,1685.46,-69.18,-3.94,1737.28,1762.44,1685.37,1243591,1.21E+07,1.13E+09
2020-03-31,1754.64,37.52,2.19,1739.29,1757.81,1722.62,1037488,1.39E+07,1.18E+09
2020-03-30,1717.12,-0.61,-0.04,1670.34,1729.63,1659.95,767777,9081050,1.16E+09
2020-03-27,1717.73,31.49,1.87,1756.07,1759.05,1668.21,1077527,1.29E+07,1.16E+09
2020-03-26,1686.24,-18.52,-1.09,1699.11,1735.75,1679.23,992474,1.24E+07,1.14E+09
2020-03-25,1704.76,94.79,5.89,1668.19,1707.64,1645.28,872809,1.26E+07,1.15E+09
2020-03-24,1609.97,127.51,8.6,1523.69,1609.97,1508.68,679288,1.05E+07,1.08E+09
2020-03-23,1482.46,-83.69,-5.34,1474.45,1516.75,1458.41,647528,9645272,9.98E+08
2020-03-20,1566.15,108.51,7.44,1498.49,1566.82,1466.48,817021,1.06E+07,1.05E+09
2020-03-19,1457.64,-133.56,-8.39,1626.09,1626.09,1439.43,977675,1.19E+07,9.82E+08
2020-03-18,1591.2,-81.24,-4.86,1686.12,1693.95,1591.12,728008,9576387,1.07E+09
2020-03-17,1672.44,-42.42,-2.47,1640.84,1722.97,1637.88,649779,9709077,1.13E+09
2020-03-16,1714.86,-56.58,-3.19,1805.43,1805.43,1714.38,682004,8593833,1.16E+09
2020-03-13,1771.44,-62.89,-3.43,1722.68,1809.31,1680.6,1035278,1.34E+07,1.19E+09
2020-03-12,1834.33,-73.94,-3.87,1887.97,1897.23,1808.56,850345,1.13E+07,1.24E+09
2020-03-11,1908.27,-54.66,-2.78,1965.67,1967.7,1898.27,679716,8598097,1.28E+09
2020-03-10,1962.93,8.16,0.42,1942.85,1968.17,1934.72,638564,9133693,1.32E+09
2020-03-09,1954.77,-85.45,-4.19,1981.02,1989.5,1946.9,666868,8796944,1.32E+09
